Gmt time,Open,High,Low,Close,Volume
08.07.2021 08:30:00.000,1.18126,1.18181,1.18099,1.18124,3825090042.1141
08.07.2021 08:45:00.000,1.18121,1.18251,1.18108,1.18221,2379069984.4360003
08.07.2021 09:00:00.000,1.18223,1.18277,1.18214,1.18222,2955329978.943
08.07.2021 09:15:00.000,1.18221,1.18238,1.18215,1.18235,2180590026.8556004
08.07.2021 09:30:00.000,1.18238,1.18291,1.18228,1.18278,1951390007.0189002
08.07.2021 09:45:00.000,1.18279,1.18354,1.18277,1.18335,2181469978.3324
08.07.2021 10:00:00.000,1.18333,1.18378,1.18299,1.18332,2345610015.869
08.07.2021 10:15:00.000,1.18332,1.18333,1.18249,1.18266,2162420005.7984
08.07.2021 10:30:00.000,1.18266,1.18321,1.18255,1.18313,2086530014.0382001
08.07.2021 10:45:00.000,1.18314,1.18413,1.18309,1.18404,2904309967.0410004
08.07.2021 11:00:00.000,1.18405,1.18454,1.18327,1.18427,2871120025.634701
08.07.2021 11:15:00.000,1.18425,1.18454,1.18396,1.18411,1993819999.6948998
08.07.2021 11:30:00.000,1.18410,1.18417,1.18361,1.18381,1964410003.6621
08.07.2021 11:45:00.000,1.18382,1.18396,1.18335,1.18339,2561090019.2261996
08.07.2021 12:00:00.000,1.18339,1.18401,1.18333,1.18377,2022879989.6241002
08.07.2021 12:15:00.000,1.18380,1.18529,1.18334,1.18498,1929250015.2589
08.07.2021 12:30:00.000,1.18498,1.18516,1.18361,1.18494,3804740005.4931
08.07.2021 12:45:00.000,1.18491,1.18592,1.18469,1.18513,3911109939.5752997
08.07.2021 13:00:00.000,1.18513,1.18535,1.18437,1.18487,4783109985.3517
08.07.2021 13:15:00.000,1.18488,1.18586,1.18487,1.18569,2530679985.0463
08.07.2021 13:30:00.000,1.18569,1.18647,1.18546,1.18557,3224550041.198701
08.07.2021 13:45:00.000,1.18556,1.18612,1.18529,1.18581,2318429985.0462
08.07.2021 14:00:00.000,1.18580,1.18644,1.18548,1.18608,2869800003.0518
08.07.2021 14:15:00.000,1.18607,1.18647,1.18542,1.18631,2691560012.8175
08.07.2021 14:30:00.000,1.18633,1.18678,1.18605,1.18652,2241250015.2589
08.07.2021 14:45:00.000,1.18650,1.18663,1.18530,1.18530,2807989967.3461995
08.07.2021 15:00:00.000,1.18529,1.18597,1.18498,1.18578,2127329998.0165002
08.07.2021 15:15:00.000,1.18578,1.18578,1.18423,1.18441,2182910003.6621
08.07.2021 15:30:00.000,1.18439,1.18445,1.18367,1.18404,1400919994.3543
08.07.2021 15:45:00.000,1.18403,1.18448,1.18387,1.18397,1626199996.9483001
08.07.2021 16:00:00.000,1.18397,1.18415,1.18367,1.18370,1017430007.9345
08.07.2021 16:15:00.000,1.18369,1.18400,1.18366,1.18386,674949996.9481999
08.07.2021 16:30:00.000,1.18387,1.18407,1.18386,1.18399,704510001.1825001
08.07.2021 16:45:00.000,1.18399,1.18447,1.18393,1.18444,1200539999.0081003
08.07.2021 17:00:00.000,1.18447,1.18462,1.18380,1.18389,666019990.9211
08.07.2021 17:15:00.000,1.18389,1.18398,1.18368,1.18381,633259998.3215
08.07.2021 17:30:00.000,1.18381,1.18393,1.18363,1.18388,649580003.7384001
08.07.2021 17:45:00.000,1.18386,1.18404,1.18382,1.18392,358879993.91569996
08.07.2021 18:00:00.000,1.18393,1.18403,1.18379,1.18385,673060003.7574999
08.07.2021 18:15:00.000,1.18384,1.18389,1.18358,1.18364,545520000.4578
08.07.2021 18:30:00.000,1.18365,1.18377,1.18350,1.18370,396929997.9211
08.07.2021 18:45:00.000,1.18369,1.18424,1.18368,1.18394,721440010.0708
08.07.2021 19:00:00.000,1.18393,1.18426,1.18389,1.18414,621960003.8527
08.07.2021 19:15:00.000,1.18415,1.18445,1.18404,1.18438,489080002.78470004
08.07.2021 19:30:00.000,1.18439,1.18466,1.18420,1.18429,860319997.7876
08.07.2021 19:45:00.000,1.18428,1.18480,1.18415,1.18477,571610001.5639999
08.07.2021 20:00:00.000,1.18475,1.18484,1.18441,1.18453,564970004.0817
08.07.2021 20:15:00.000,1.18455,1.18461,1.18430,1.18433,311190001.9647
08.07.2021 20:30:00.000,1.18433,1.18450,1.18428,1.18448,384450001.7166
08.07.2021 20:45:00.000,1.18447,1.18464,1.18424,1.18441,750999998.0926
08.07.2021 21:00:00.000,1.18441,1.18453,1.18441,1.18441,149520001.4115
08.07.2021 21:15:00.000,1.18441,1.18458,1.18399,1.18441,236530001.1635
08.07.2021 21:30:00.000,1.18443,1.18476,1.18440,1.18458,349429999.3514
08.07.2021 21:45:00.000,1.18458,1.18470,1.18441,1.18441,237880000.59140003
08.07.2021 22:00:00.000,1.18445,1.18486,1.18445,1.18474,516235000.6102
08.07.2021 22:15:00.000,1.18475,1.18489,1.18474,1.18483,191790001.98849997
08.07.2021 22:30:00.000,1.18481,1.18485,1.18464,1.18469,488459998.6076
08.07.2021 22:45:00.000,1.18467,1.18477,1.18447,1.18451,348469999.3133
08.07.2021 23:00:00.000,1.18453,1.18465,1.18417,1.18425,788750001.9073
08.07.2021 23:15:00.000,1.18424,1.18434,1.18407,1.18433,417779998.7792
08.07.2021 23:30:00.000,1.18430,1.18478,1.18422,1.18471,279950000.2861
08.07.2021 23:45:00.000,1.18471,1.18478,1.18460,1.18463,401550000.66749996
09.07.2021 00:00:00.000,1.18463,1.18493,1.18448,1.18471,1058040010.4521002
09.07.2021 00:15:00.000,1.18470,1.18499,1.18448,1.18452,848529996.872
09.07.2021 00:30:00.000,1.18451,1.18458,1.18388,1.18399,949889997.4823
09.07.2021 00:45:00.000,1.18397,1.18432,1.18383,1.18405,1204700008.3924
09.07.2021 01:00:00.000,1.18404,1.18436,1.18385,1.18413,885850006.1036
09.07.2021 01:15:00.000,1.18413,1.18435,1.18411,1.18411,747530004.9782
09.07.2021 01:30:00.000,1.18412,1.18424,1.18377,1.18384,1631520008.0872998
09.07.2021 01:45:00.000,1.18383,1.18397,1.18361,1.18392,1748159999.8474002
09.07.2021 02:00:00.000,1.18393,1.18397,1.18347,1.18371,1334020012.8555
09.07.2021 02:15:00.000,1.18371,1.18372,1.18353,1.18356,616399994.8501
09.07.2021 02:30:00.000,1.18356,1.18386,1.18356,1.18375,777519998.5504
09.07.2021 02:45:00.000,1.18376,1.18382,1.18353,1.18363,599429996.4903
09.07.2021 03:00:00.000,1.18363,1.18378,1.18352,1.18376,501340001.10620004
09.07.2021 03:15:00.000,1.18375,1.18376,1.18341,1.18347,778200004.5776
09.07.2021 03:30:00.000,1.18347,1.18374,1.18344,1.18368,539969997.4059
09.07.2021 03:45:00.000,1.18368,1.18393,1.18354,1.18393,360510000.22880006
09.07.2021 04:00:00.000,1.18394,1.18398,1.18371,1.18382,407339998.96049994
09.07.2021 04:15:00.000,1.18381,1.18382,1.18341,1.18366,608159992.2179999
09.07.2021 04:30:00.000,1.18365,1.18373,1.18352,1.18353,482399999.61859995
09.07.2021 04:45:00.000,1.18354,1.18377,1.18317,1.18318,966380001.5451
09.07.2021 05:00:00.000,1.18318,1.18347,1.18318,1.18337,1365340007.7821002
09.07.2021 05:15:00.000,1.18337,1.18340,1.18326,1.18327,753599996.5667999
09.07.2021 05:30:00.000,1.18327,1.18358,1.18325,1.18348,644639995.575
09.07.2021 05:45:00.000,1.18349,1.18358,1.18334,1.18344,720610004.4253
09.07.2021 06:00:00.000,1.18344,1.18345,1.18307,1.18317,2060250003.8146
09.07.2021 06:15:00.000,1.18320,1.18356,1.18281,1.18289,1859230010.9864001
09.07.2021 06:30:00.000,1.18290,1.18294,1.18251,1.18272,1316010000.2289
09.07.2021 06:45:00.000,1.18269,1.18324,1.18266,1.18277,1569149990.0817
09.07.2021 07:00:00.000,1.18275,1.18364,1.18249,1.18327,2152799995.4221997
09.07.2021 07:15:00.000,1.18327,1.18363,1.18296,1.18309,1622080005.6456997
09.07.2021 07:30:00.000,1.18308,1.18366,1.18262,1.18346,2356990001.6787004
09.07.2021 07:45:00.000,1.18346,1.18427,1.18315,1.18401,1457869995.1171002
09.07.2021 08:00:00.000,1.18400,1.18466,1.18376,1.18424,1763590015.4113998
09.07.2021 08:15:00.000,1.18422,1.18422,1.18367,1.18391,1640669998.1691003
09.07.2021 08:30:00.000,1.18389,1.18424,1.18367,1.18393,1278329998.0161998
09.07.2021 08:45:00.000,1.18392,1.18396,1.18316,1.18321,1284039993.2863002
09.07.2021 09:00:00.000,1.18323,1.18369,1.18288,1.18360,2250839984.8937
09.07.2021 09:15:00.000,1.18361,1.18393,1.18323,1.18338,2223549995.4224
09.07.2021 09:30:00.000,1.18337,1.18448,1.18337,1.18437,1448459987.6404998
09.07.2021 09:45:00.000,1.18436,1.18553,1.18421,1.18551,1358729988.0982
09.07.2021 10:00:00.000,1.18551,1.18592,1.18544,1.18569,2294030014.0384
09.07.2021 10:15:00.000,1.18571,1.18612,1.18566,1.18575,1497719985.9618
09.07.2021 10:30:00.000,1.18572,1.18628,1.18569,1.18598,977539997.1007998
09.07.2021 10:45:00.000,1.18597,1.18613,1.18546,1.18568,1050969997.406
09.07.2021 11:00:00.000,1.18567,1.18632,1.18551,1.18627,1127869995.1172
09.07.2021 11:15:00.000,1.18627,1.18638,1.18562,1.18578,896110008.2397
09.07.2021 11:30:00.000,1.18578,1.18636,1.18559,1.18609,1131930007.9345999
09.07.2021 11:45:00.000,1.18608,1.18638,1.18557,1.18557,1058909999.8474
09.07.2021 12:00:00.000,1.18558,1.18598,1.18556,1.18585,1401600009.9182
09.07.2021 12:15:00.000,1.18587,1.18609,1.18570,1.18608,1074039997.1009
09.07.2021 12:30:00.000,1.18609,1.18640,1.18601,1.18618,1411359996.7955003
09.07.2021 12:45:00.000,1.18617,1.18686,1.18608,1.18685,1270659999.8474
09.07.2021 13:00:00.000,1.18683,1.18705,1.18644,1.18649,1274010004.0437
09.07.2021 13:15:00.000,1.18649,1.18693,1.18625,1.18671,1651999992.3705997
09.07.2021 13:30:00.000,1.18672,1.18700,1.18653,1.18662,2715130027.7710004
09.07.2021 13:45:00.000,1.18664,1.18675,1.18603,1.18661,2536020008.0871
09.07.2021 14:00:00.000,1.18660,1.18671,1.18609,1.18661,1728319995.8802001
09.07.2021 14:15:00.000,1.18659,1.18684,1.18623,1.18660,1514760009.7656
09.07.2021 14:30:00.000,1.18660,1.18696,1.18651,1.18695,1066829984.6649
09.07.2021 14:45:00.000,1.18696,1.18748,1.18627,1.18643,3066889976.5015
09.07.2021 15:00:00.000,1.18642,1.18650,1.18578,1.18621,1764960010.5285
09.07.2021 15:15:00.000,1.18622,1.18660,1.18562,1.18563,1674510009.7658
09.07.2021 15:30:00.000,1.18565,1.18615,1.18553,1.18606,984170003.8909001
09.07.2021 15:45:00.000,1.18608,1.18625,1.18579,1.18601,740490003.5856999
09.07.2021 16:00:00.000,1.18600,1.18639,1.18598,1.18633,571810007.0954
09.07.2021 16:15:00.000,1.18634,1.18674,1.18625,1.18674,715779996.8720002
09.07.2021 16:30:00.000,1.18675,1.18696,1.18666,1.18689,877719997.4060999
09.07.2021 16:45:00.000,1.18689,1.18689,1.18655,1.18681,722870000.8392001
09.07.2021 17:00:00.000,1.18680,1.18699,1.18673,1.18695,444720004.08180004
09.07.2021 17:15:00.000,1.18695,1.18698,1.18673,1.18680,276740001.6785
09.07.2021 17:30:00.000,1.18680,1.18708,1.18679,1.18703,292750001.90749997
09.07.2021 17:45:00.000,1.18702,1.18732,1.18700,1.18731,358560005.18819994
09.07.2021 18:00:00.000,1.18732,1.18772,1.18718,1.18761,460049998.2835001
09.07.2021 18:15:00.000,1.18761,1.18765,1.18740,1.18755,276420000.07640004
09.07.2021 18:30:00.000,1.18757,1.18774,1.18742,1.18773,367649999.6185
09.07.2021 18:45:00.000,1.18773,1.18775,1.18756,1.18763,297079996.5858
09.07.2021 19:00:00.000,1.18764,1.18769,1.18746,1.18756,338740003.1091
09.07.2021 19:15:00.000,1.18756,1.18774,1.18756,1.18774,184290000.43869996
09.07.2021 19:30:00.000,1.18773,1.18786,1.18768,1.18775,238860000.6102
09.07.2021 19:45:00.000,1.18774,1.18799,1.18767,1.18797,317440001.4879
09.07.2021 20:00:00.000,1.18797,1.18805,1.18783,1.18796,283930001.259
09.07.2021 20:15:00.000,1.18795,1.18810,1.18784,1.18788,250370000.36229998
09.07.2021 20:30:00.000,1.18788,1.18792,1.18778,1.18783,240479997.15810004
09.07.2021 20:45:00.000,1.18783,1.18793,1.18710,1.18710,3632649913.7879004
